AccountID,CustomerID,AccountType,Balance,CreatedDate
1488,145,Business,4265,2021-08-08
1489,2019,Checking,88009,2024-12-21
1490,2460,Checking,63385,2024-07-21
1491,4317,Business,27708,2016-12-27
1492,4917,Savings,69741,2022-06-07
1493,3370,Business,47796,2021-12-03
1494,3002,Business,53332,2021-12-11
1495,2135,Savings,90349,2021-06-24
1496,1525,Checking,36506,2019-04-25
1497,1519,Business,52670,2020-11-22
1498,2266,Checking,31246,2023-07-20
1499,4397,Savings,93167,2017-06-04
1500,1303,Business,67649,2018-02-11
1501,3268,Business,9374,2017-06-25
1502,2600,Checking,12466,2021-02-24
1503,617,Savings,58324,2023-04-11
1504,1084,Checking,63598,2024-12-29
1505,3979,Business,59900,2015-12-31
1506,560,Business,55971,2017-06-30
1507,1684,Checking,14591,2017-10-08
1508,3483,Business,45663,2024-10-06
1509,1592,Business,97027,2015-06-16
1510,2773,Business,94744,2017-08-01
1511,1030,Checking,20026,2021-02-16
1512,653,Savings,2216,2023-05-03
1513,3936,Business,20843,2022-03-15
1514,1228,Savings,54011,2020-10-31
1515,3353,Savings,88911,2019-01-03
1516,3846,Business,74248,2022-03-21
1517,2055,Checking,20975,2015-12-11
1518,1290,Savings,49464,2024-03-08
1519,1325,Business,2951,2018-08-07
1520,3390,Checking,92983,2017-05-24
1521,3588,Business,96781,2024-03-28
1522,3831,Savings,4955,2017-11-04
1523,1563,Business,17790,2024-02-06
1524,4825,Business,70653,2018-03-27
1525,2162,Savings,79872,2021-04-14
1526,3409,Business,83348,2020-11-02
1527,953,Checking,61872,2021-07-29
1528,1345,Checking,2375,2017-07-25
1529,684,Checking,88559,2020-07-30
1530,14,Business,80908,2016-01-30
1531,4069,Savings,54193,2020-01-24
1532,3998,Checking,96401,2017-12-29
1533,3230,Business,49655,2022-06-03
1534,4063,Savings,48225,2018-01-16
1535,2938,Business,65227,2023-12-07
1536,4572,Checking,13197,2019-10-03
1537,895,Business,32394,2024-05-16
1538,2049,Business,14612,2023-01-14
1539,4241,Checking,850,2025-01-20
1540,1447,Savings,7395,2017-01-19
1541,1553,Savings,10745,2015-11-23
1542,3158,Business,47512,2021-05-19
1543,614,Checking,72817,2024-06-19
1544,619,Savings,58997,2018-04-07
1545,4396,Business,28096,2018-04-14
1546,740,Checking,82852,2016-06-01
1547,1082,Business,17971,2015-10-08
1548,1552,Business,87106,2021-08-20
1549,458,Business,82796,2023-09-04
1550,1877,Checking,4773,2016-06-04
1551,2399,Business,12425,2016-01-09
1552,2196,Checking,90532,2019-10-20
1553,469,Business,28642,2019-05-06
1554,2772,Savings,35260,2024-06-23
1555,4083,Business,19161,2024-02-16
1556,2556,Checking,47195,2023-09-09
1557,1893,Business,98290,2016-04-18
1558,286,Checking,57761,2018-11-30
1559,769,Business,40182,2024-05-05
1560,809,Checking,76684,2023-07-11
1561,4646,Business,45837,2025-03-21
1562,808,Business,2778,2016-05-30
1563,645,Checking,52502,2016-12-13
1564,1608,Business,44382,2022-06-04
1565,3106,Business,47473,2025-01-08
1566,69,Savings,76465,2018-10-12
1567,2243,Savings,52396,2018-07-29
1568,1984,Business,96603,2024-12-01
1569,4109,Savings,57454,2022-03-16
1570,40,Checking,78656,2015-09-30
1571,1766,Business,30775,2024-01-08
1572,3229,Savings,45123,2019-08-15
1573,4877,Checking,86234,2024-11-01
1574,3242,Business,83215,2018-11-21
1575,764,Business,10715,2024-01-11
1576,1252,Business,58711,2015-09-02
1577,1256,Savings,35489,2015-11-18
1578,3420,Business,14775,2016-05-28
1579,64,Checking,91004,2016-11-18
1580,426,Business,90797,2024-06-06
1581,2995,Business,10421,2019-05-26
1582,439,Checking,482,2017-07-14
1583,3580,Checking,45610,2016-10-18
1584,3611,Checking,50265,2022-05-11
1585,3103,Checking,38605,2015-10-08
1586,4526,Checking,93602,2017-05-25
1587,3235,Business,30860,2024-10-15
1588,3338,Business,867,2023-10-08
1589,1741,Checking,3116,2021-12-12
1590,1026,Checking,64721,2025-02-15
1591,45,Business,60013,2025-02-03
1592,2878,Checking,665,2018-01-20
1593,3695,Checking,97786,2024-09-22
1594,2900,Checking,74344,2018-07-12
1595,1516,Business,66993,2023-04-20
1596,4023,Savings,75847,2022-07-02
1597,3468,Savings,4274,2019-09-22
1598,4685,Checking,58621,2021-06-28
1599,3233,Checking,9009,2018-08-09
1600,3864,Business,72760,2016-05-26
1601,2407,Checking,85193,2020-07-21
1602,4537,Business,49704,2018-08-16
1603,4552,Business,43067,2018-01-11
1604,835,Savings,49974,2015-06-03
1605,1282,Checking,6870,2020-12-02
1606,4899,Savings,86665,2024-04-22
1607,171,Checking,25270,2023-04-16
1608,4055,Savings,6266,2019-04-27
1609,4089,Checking,91061,2020-07-19
1610,1153,Checking,94121,2023-03-18
1611,2868,Savings,13453,2016-01-28
1612,104,Checking,61063,2018-05-16
1613,4867,Savings,11262,2023-09-25
1614,876,Savings,55058,2022-04-08
1615,165,Checking,16708,2016-06-08
1616,2032,Checking,37005,2023-07-23
1617,2686,Savings,81896,2018-03-17
1618,1157,Business,96433,2017-09-28
1619,1698,Checking,38568,2017-10-27
1620,3271,Business,98483,2017-01-03
1621,3556,Savings,4909,2022-05-22
1622,662,Savings,32730,2023-10-18
1623,195,Business,32354,2022-01-30
1624,772,Business,1557,2017-09-15
1625,4112,Savings,59332,2017-05-07
1626,2059,Savings,11065,2015-09-02
1627,2450,Savings,75350,2015-09-18
1628,2446,Checking,58585,2019-02-18
1629,841,Checking,33968,2015-11-23
1630,2197,Checking,60522,2023-07-21
1631,2580,Business,40239,2018-08-20
1632,4880,Savings,17255,2024-11-28
1633,2476,Checking,40966,2017-05-04
1634,4428,Business,43025,2017-06-26
1635,3237,Checking,87909,2024-02-02
1636,1717,Checking,90507,2020-07-17
1637,4907,Savings,79097,2023-05-22
1638,1422,Checking,84226,2023-03-29
1639,4270,Checking,58941,2023-10-20
1640,2393,Business,3096,2022-01-26
1641,4530,Savings,27583,2016-01-24
1642,1221,Savings,12813,2022-06-20
1643,744,Savings,98232,2024-11-15
1644,1594,Business,21059,2021-05-28
1645,1870,Savings,44955,2019-12-12
1646,2143,Checking,28924,2024-07-10
1647,4213,Business,31864,2019-12-16
1648,1521,Checking,61211,2021-01-18
1649,816,Savings,14493,2023-11-01
1650,4283,Business,50093,2018-09-03
1651,1703,Savings,92809,2017-10-28
1652,3032,Savings,49840,2022-02-28
1653,1776,Savings,67929,2017-07-18
1654,1544,Checking,18824,2016-12-14
1655,3670,Savings,49235,2023-10-20
1656,1631,Savings,68612,2019-02-05
1657,883,Checking,89436,2023-09-08
1658,1127,Savings,80644,2022-12-18
1659,3135,Savings,44733,2015-09-07
1660,3155,Savings,3803,2022-11-01
1661,373,Business,71911,2020-10-22
1662,2142,Checking,5171,2023-08-19
1663,3303,Savings,35375,2020-01-15
1664,370,Business,8420,2017-11-11
1665,2866,Checking,81697,2021-07-04
1666,963,Checking,90265,2017-08-19
1667,4629,Checking,49919,2016-03-17
1668,246,Savings,51370,2016-11-27
1669,890,Savings,16441,2023-10-11
1670,726,Business,75773,2025-04-18
1671,1186,Business,87570,2020-03-25
1672,91,Savings,86940,2023-12-22
1673,1448,Savings,51896,2020-06-30
1674,2741,Checking,49567,2024-05-25
1675,3346,Savings,22260,2024-09-30
1676,360,Savings,87192,2016-03-23
1677,492,Business,82233,2018-11-06
1678,1501,Savings,45877,2021-02-01
1679,3679,Business,14416,2025-03-03
1680,4691,Checking,18188,2025-01-22
1681,31,Savings,19034,2020-04-27
1682,237,Business,14331,2025-01-28
1683,98,Savings,83636,2024-06-11
1684,4605,Savings,13354,2021-07-19
1685,695,Business,32977,2019-08-07
1686,1557,Savings,53034,2020-05-07
1687,3511,Checking,11232,2016-12-02
1688,2651,Checking,66582,2023-12-17
1689,3939,Savings,4498,2023-06-13
1690,4640,Checking,20213,2019-01-01
1691,2303,Savings,77343,2019-09-23
1692,4358,Business,38196,2018-10-16
1693,4143,Checking,17271,2019-12-11
1694,130,Business,42632,2017-12-30
1695,3459,Savings,15057,2019-05-03
1696,2762,Business,19876,2019-06-09
1697,1217,Checking,2892,2025-05-07
1698,1409,Savings,5406,2018-01-02
1699,4313,Checking,93157,2019-08-28
1700,4433,Checking,91578,2022-12-26
1701,442,Savings,87150,2023-04-25
1702,4832,Checking,52188,2024-03-21
1703,4844,Business,11284,2016-01-21
1704,1803,Business,23643,2017-08-30
1705,738,Business,96109,2017-04-05
1706,1211,Business,37258,2021-08-17
1707,2025,Business,42096,2016-04-26
1708,371,Savings,12633,2016-12-05
1709,4207,Savings,10383,2024-08-13
1710,2075,Business,77965,2020-05-01
1711,467,Business,59735,2020-08-15
1712,2434,Business,65885,2019-03-27
1713,3463,Business,31801,2025-04-20
1714,1674,Business,14961,2019-02-13
1715,2965,Savings,7352,2016-12-19
1716,2505,Checking,57814,2020-12-11
1717,1481,Checking,87089,2024-04-29
1718,697,Savings,17253,2022-05-18
1719,3635,Savings,36712,2016-01-09
1720,2611,Business,41819,2016-02-09
1721,1846,Business,52690,2023-08-29
1722,1664,Savings,6103,2019-12-24
1723,1346,Business,93686,2024-08-19
1724,3326,Savings,69367,2021-06-21
1725,301,Savings,4255,2023-10-24
1726,3636,Savings,58403,2022-02-11
1727,3261,Checking,98331,2023-04-04
1728,4942,Business,69513,2024-06-10
1729,3758,Business,74793,2017-08-13
1730,573,Checking,93372,2019-04-30
1731,2319,Savings,90626,2021-01-29
1732,4693,Savings,98942,2024-03-21
1733,281,Savings,16316,2016-04-22
1734,3572,Checking,43579,2020-11-09
1735,1128,Business,95734,2019-01-07
1736,4262,Business,47836,2018-05-25
1737,580,Business,16453,2016-11-03
1738,1952,Checking,82470,2025-04-28
1739,4076,Savings,32266,2022-02-15
1740,4528,Business,24527,2020-02-27
1741,946,Checking,51292,2019-05-07
1742,3300,Savings,60631,2021-12-20
1743,325,Checking,41436,2016-10-31
1744,592,Checking,13027,2020-08-28
1745,1514,Business,56365,2019-02-16
1746,2669,Business,11330,2024-04-03
1747,4954,Savings,28124,2018-11-04
1748,4116,Savings,38468,2019-07-18
1749,4555,Checking,71324,2017-03-03
1750,2207,Savings,27423,2024-09-30
1751,2880,Business,23946,2018-05-09
1752,3065,Business,8777,2019-02-22
1753,3470,Business,9748,2021-07-02
1754,2176,Business,49414,2020-11-15
1755,1438,Business,69678,2017-05-23
1756,4547,Savings,65353,2017-07-02
1757,4318,Savings,69628,2019-04-14
1758,410,Checking,95920,2018-01-12
1759,12,Business,64870,2020-07-29
1760,778,Checking,67534,2021-05-22
1761,3327,Checking,24346,2018-10-25
1762,4011,Checking,45288,2016-08-17
1763,99,Business,10706,2015-11-14
1764,2339,Business,33113,2016-01-01
1765,2843,Checking,27595,2024-06-28
1766,3159,Checking,31743,2017-10-26
1767,3003,Business,71505,2021-12-15
1768,3676,Business,72664,2023-04-01
1769,2706,Business,50387,2023-12-11
1770,1684,Business,4633,2021-11-23
1771,4903,Business,53340,2016-07-08
1772,3698,Savings,82881,2019-05-25
1773,1352,Savings,86332,2015-07-09
1774,468,Checking,78280,2025-01-23
1775,103,Checking,89121,2022-06-22
1776,4132,Business,31794,2018-04-10
1777,3585,Checking,99773,2016-07-31
1778,4975,Checking,25383,2024-08-22
1779,2053,Savings,13411,2018-04-17
1780,1936,Savings,98362,2024-07-18
1781,2331,Savings,80201,2018-04-09
1782,1374,Checking,61163,2022-01-24
1783,1666,Business,76856,2015-05-28
1784,2367,Business,46535,2024-08-01
1785,2611,Checking,41004,2016-06-13
1786,3128,Checking,42901,2021-10-23
1787,4257,Checking,59164,2021-02-20
1788,2792,Business,32281,2016-04-11
1789,3480,Business,40461,2020-09-14
1790,2356,Checking,12231,2018-05-01
1791,4401,Savings,55366,2021-02-21
1792,3168,Checking,37022,2018-03-16
1793,2499,Checking,61674,2023-01-29
1794,4374,Business,91846,2023-11-02
1795,1349,Savings,38654,2018-03-15
1796,3447,Checking,76917,2016-10-27
1797,2864,Savings,84142,2021-04-12
1798,2264,Savings,77770,2021-04-29
1799,4137,Checking,764,2024-10-21
1800,4080,Checking,79534,2017-01-04
1801,4052,Business,46964,2024-05-09
1802,1284,Checking,65585,2024-02-29
1803,3938,Business,65361,2019-07-26
1804,1309,Business,10485,2020-10-27
1805,767,Checking,69784,2017-09-18
1806,1206,Checking,56628,2016-08-08
1807,3682,Checking,68833,2020-05-24
1808,3127,Savings,23897,2016-12-22
1809,1365,Business,70150,2021-11-21
1810,1093,Savings,16233,2020-02-22
1811,446,Business,16902,2023-03-24
1812,2821,Checking,28904,2016-03-09
1813,4362,Savings,17067,2021-07-15
1814,3334,Savings,49257,2020-03-26
1815,2276,Savings,18173,2019-08-27
1816,2529,Savings,28999,2019-12-21
1817,3783,Checking,10388,2022-01-28
1818,2186,Checking,42571,2020-11-10
1819,1495,Savings,8719,2019-03-17
1820,3773,Savings,77849,2017-04-07
1821,2457,Checking,70292,2024-08-22
1822,2250,Savings,41675,2022-04-14
1823,2063,Checking,95712,2016-01-08
1824,4942,Business,17415,2019-11-08
1825,1993,Business,82345,2024-03-25
1826,644,Business,68737,2023-08-14
1827,1899,Savings,26949,2023-05-02
1828,639,Checking,47555,2023-05-01
1829,136,Checking,83661,2016-04-08
1830,1704,Savings,24111,2018-08-16
1831,1660,Business,17887,2016-02-01
1832,4872,Business,96018,2021-09-14
1833,4832,Checking,42549,2024-11-02
1834,4426,Business,78073,2025-04-17
1835,4182,Business,43402,2024-01-06
1836,578,Business,64378,2015-11-06
1837,3362,Savings,69972,2022-07-31
1838,2757,Savings,87912,2021-07-13
1839,4391,Checking,52394,2017-09-08
1840,2216,Savings,8948,2023-05-23
1841,1625,Business,92392,2018-03-21
1842,3005,Savings,49939,2016-01-01
1843,2414,Savings,56626,2019-07-06
1844,3961,Checking,49612,2017-01-10
1845,2060,Savings,95526,2016-05-21
1846,592,Savings,23701,2022-12-14
1847,420,Checking,15127,2025-03-18
1848,2794,Business,43799,2018-11-20
1849,1755,Savings,75065,2024-06-27
1850,452,Savings,80929,2019-03-21
1851,2062,Savings,80337,2023-06-22
1852,4105,Savings,87102,2023-05-30
1853,2908,Savings,40468,2016-01-01
1854,1973,Savings,79340,2023-11-29
1855,4588,Savings,86625,2020-07-26
1856,4151,Savings,46419,2022-08-02
1857,809,Savings,99442,2019-09-25
1858,3405,Business,33713,2016-11-21
1859,2955,Business,40850,2024-10-06
1860,3490,Business,72634,2015-06-29
1861,1008,Savings,68062,2016-01-16
1862,2279,Business,46358,2023-09-19
1863,2707,Savings,71108,2019-09-14
1864,923,Business,6846,2022-02-12
1865,4405,Checking,88420,2017-07-15
1866,954,Savings,83146,2019-09-09
1867,997,Business,21914,2016-03-05
1868,1093,Business,58420,2025-03-21
1869,41,Checking,87646,2021-10-11
1870,4138,Savings,91773,2024-07-10
1871,1482,Business,17579,2018-01-20
1872,3446,Business,2823,2017-03-06
1873,401,Business,61777,2023-06-21
1874,3947,Savings,77299,2020-01-23
1875,3814,Checking,5189,2022-04-27
1876,2924,Savings,99235,2021-06-11
1877,4763,Savings,77860,2016-02-09
1878,1804,Business,96889,2024-09-18
1879,3376,Savings,32645,2016-01-21
1880,2395,Savings,19146,2020-03-07
1881,4053,Checking,77141,2016-11-09
1882,1214,Savings,13448,2021-04-14
1883,1265,Checking,1052,2015-08-06
1884,443,Checking,56315,2022-07-15
1885,2495,Savings,40253,2020-07-22
1886,793,Business,48987,2020-02-12
1887,941,Checking,38264,2020-05-30
1888,3444,Business,81017,2024-01-01
1889,4342,Business,5830,2017-07-16
1890,328,Checking,60630,2024-03-30
1891,2315,Business,2168,2024-12-18
1892,2554,Business,53649,2024-11-07
1893,547,Business,30917,2022-06-08
1894,3235,Savings,34532,2020-04-27
1895,4681,Savings,56711,2018-01-28
1896,768,Checking,8371,2017-08-11
1897,3503,Business,60940,2019-08-25
1898,4217,Checking,57632,2022-12-01
1899,4762,Business,58303,2021-08-20
1900,4207,Business,13075,2024-12-10
1901,2481,Checking,4505,2017-08-26
1902,4358,Business,21192,2023-02-28
1903,1355,Checking,94646,2019-08-10
1904,3400,Checking,64028,2023-12-04
1905,1636,Business,39675,2025-04-07
1906,422,Checking,68895,2025-04-23
1907,399,Savings,38292,2016-06-15
1908,2843,Checking,94508,2015-05-24
1909,2483,Savings,48043,2021-03-27
1910,2115,Savings,62844,2022-04-02
1911,1620,Business,64868,2016-03-03
1912,844,Business,44680,2019-08-20
1913,1076,Checking,12100,2024-12-01
1914,2486,Business,40953,2019-10-23
1915,2463,Business,1936,2021-01-02
1916,2360,Checking,83123,2016-04-17
1917,2691,Business,5631,2015-12-26
1918,4187,Savings,82854,2023-10-06
1919,32,Business,32142,2017-10-14
1920,2481,Business,25797,2024-07-11
1921,4142,Business,89106,2021-12-05
1922,2024,Business,59270,2020-08-20
1923,3725,Checking,23823,2020-04-06
1924,4405,Business,87965,2017-04-28
1925,4952,Business,60965,2023-10-28
1926,140,Checking,80718,2016-08-22
1927,4528,Savings,81834,2023-09-06
1928,2067,Savings,18244,2021-01-27
1929,4246,Business,67191,2022-11-01
1930,4615,Checking,20726,2021-08-07
1931,3882,Business,89932,2023-02-15
1932,2078,Checking,96929,2019-12-10
1933,1136,Business,64781,2016-01-03
1934,183,Checking,98592,2020-12-06
1935,2253,Checking,40628,2024-01-31
1936,3339,Business,45232,2021-03-15
1937,3201,Checking,38475,2020-09-12
1938,989,Savings,74737,2017-03-03
1939,801,Checking,67653,2018-05-23
1940,4811,Checking,83236,2016-08-23
1941,3839,Business,17450,2017-12-03
1942,2990,Business,73378,2024-07-12
1943,3616,Checking,96119,2020-06-21
1944,3656,Checking,16468,2017-09-28
1945,2884,Business,99082,2023-12-28
1946,28,Business,61734,2016-06-18
1947,2134,Savings,95719,2018-08-24
1948,1495,Business,9115,2023-06-27
1949,656,Business,6291,2018-01-05
1950,4954,Business,91136,2022-06-24
1951,681,Business,11624,2019-06-02
1952,743,Savings,66512,2017-12-08
1953,4937,Business,43714,2018-01-21
1954,364,Checking,15911,2017-07-04
1955,4963,Savings,81267,2023-04-24
1956,1622,Checking,25170,2017-08-27
1957,2698,Savings,36757,2021-03-27
1958,4345,Savings,34384,2020-10-28
1959,4009,Checking,19600,2024-09-19
1960,2216,Business,94767,2022-11-10
1961,1284,Checking,55397,2016-09-15
1962,2611,Checking,83365,2022-05-15
1963,1867,Business,63185,2023-10-31
1964,613,Business,70846,2015-09-15
1965,288,Business,2364,2024-04-12
1966,4502,Business,52801,2015-11-02
1967,209,Business,95208,2022-11-25
1968,680,Checking,79360,2016-11-17
1969,351,Business,87037,2023-10-19
1970,2754,Business,93177,2016-09-02
1971,4848,Savings,95192,2024-06-17
1972,191,Savings,36266,2021-05-17
1973,3893,Business,14777,2018-06-09
1974,2654,Business,51817,2019-06-24
1975,865,Checking,82280,2024-06-18
1976,1804,Business,7679,2023-05-16
1977,2180,Business,53788,2023-07-26
1978,2546,Business,8829,2020-05-18
1979,583,Business,2183,2022-05-11
1980,769,Savings,67578,2023-02-09
1981,1373,Business,61077,2019-12-09
1982,3908,Business,65437,2016-06-08
1983,3724,Savings,12661,2022-05-18
1984,3307,Business,38483,2019-12-27
1985,4356,Savings,49932,2015-10-28
1986,1433,Savings,42204,2018-10-17
1987,2480,Savings,95687,2019-01-25
1988,3298,Savings,31870,2024-08-04
1989,2598,Checking,90259,2016-11-14
1990,2346,Checking,20834,2023-05-16
1991,522,Business,87750,2016-01-24
1992,4198,Business,47292,2016-02-02
1993,2139,Checking,4573,2017-09-18
1994,116,Checking,52398,2021-06-14
1995,2006,Business,39641,2023-11-13
1996,2017,Business,92096,2019-10-12
1997,941,Savings,93176,2018-04-21
1998,1041,Checking,40939,2018-11-16
1999,3176,Savings,8999,2021-03-29
2000,1174,Savings,96770,2021-03-07
2001,4803,Business,8881,2023-01-31
2002,700,Checking,33366,2019-03-19
2003,1107,Savings,94628,2024-09-14
2004,1647,Business,96456,2019-04-22
2005,2428,Savings,17434,2018-10-06
2006,133,Savings,16678,2020-11-27
2007,3918,Checking,78220,2019-06-27
2008,1211,Business,64041,2023-08-13
2009,3248,Checking,62198,2015-08-26
2010,1825,Business,86103,2021-09-01
2011,4821,Checking,12987,2023-05-16
2012,5000,Checking,47548,2025-04-08
2013,4401,Business,91266,2021-11-18
2014,2552,Business,58762,2021-07-02
2015,3469,Checking,51886,2023-06-26
2016,465,Savings,19334,2015-05-22
2017,4321,Savings,23430,2024-01-27
2018,1489,Checking,72336,2018-12-14
2019,4497,Checking,90422,2015-10-29
2020,829,Checking,40246,2020-11-10
2021,4947,Checking,60146,2023-04-24
2022,3625,Savings,10906,2017-03-23
2023,1024,Savings,79275,2018-06-18
2024,2712,Business,37827,2024-12-10
2025,63,Checking,63238,2017-01-29
2026,716,Business,18131,2020-11-14
2027,3090,Savings,55407,2020-10-04
2028,536,Business,42344,2024-01-26
2029,3128,Business,72145,2021-02-09
2030,4193,Checking,77520,2017-06-10
2031,2090,Checking,65051,2020-12-22
2032,765,Savings,21814,2022-01-05
2033,2607,Business,19587,2023-02-04
2034,1800,Business,76401,2025-01-18
2035,2931,Business,28034,2019-02-23
2036,3158,Savings,72710,2022-03-05
2037,434,Checking,58328,2016-10-30
2038,181,Savings,46123,2019-11-09
2039,2785,Savings,45941,2020-07-11
2040,586,Savings,39070,2021-08-27
2041,4073,Business,71949,2015-07-02
2042,2012,Checking,25744,2020-12-07
2043,3852,Business,22889,2022-09-21
2044,4525,Business,12938,2017-04-18
2045,4583,Savings,16711,2015-08-21
2046,3499,Business,80948,2015-11-22
2047,3836,Business,23809,2016-01-05
2048,3251,Checking,8387,2019-10-24
2049,4888,Checking,91309,2019-07-13
2050,4098,Checking,27406,2024-12-08
2051,2542,Business,59984,2023-07-31
2052,476,Checking,9081,2016-08-08
2053,1265,Savings,59932,2016-10-29
2054,146,Business,79743,2023-01-12
2055,3666,Business,80018,2024-12-29
2056,4107,Business,79762,2023-12-15
2057,2886,Checking,42972,2022-04-18
2058,3134,Savings,49596,2017-12-07
2059,1126,Business,13686,2023-05-18
2060,4553,Checking,3077,2019-02-04
2061,1479,Business,78586,2021-01-08
2062,2374,Savings,30580,2023-02-16
2063,2001,Savings,21506,2023-08-14
2064,755,Savings,82535,2024-06-20
2065,852,Savings,85901,2022-08-22
2066,4456,Savings,23123,2021-04-20
2067,488,Savings,59077,2015-07-02
2068,4989,Business,80199,2018-05-17
2069,4080,Business,34603,2016-01-15
2070,4303,Business,50509,2015-07-27
2071,1775,Savings,8875,2018-11-17
2072,769,Business,90794,2025-04-05
2073,3762,Savings,11065,2015-09-08
2074,519,Savings,28184,2016-03-28
2075,2414,Business,94550,2020-10-13
2076,4196,Savings,36908,2017-09-29
2077,992,Business,75986,2017-03-07
2078,893,Savings,45979,2017-04-11
2079,1266,Business,93546,2019-11-04
2080,2485,Business,27556,2017-04-01
2081,1390,Checking,40417,2024-08-12
2082,4932,Checking,85643,2018-04-28
2083,2868,Checking,85840,2023-02-03
2084,3505,Checking,66390,2017-03-17
2085,4725,Savings,50549,2018-03-03
2086,3694,Savings,10466,2016-08-27
2087,4079,Savings,82662,2017-06-14
2088,301,Checking,86303,2022-09-15
2089,1659,Checking,92690,2021-02-28
2090,536,Savings,88092,2018-08-21
2091,4608,Checking,6507,2016-02-26
2092,4605,Checking,77869,2016-03-31
2093,591,Business,12181,2017-03-30
2094,2174,Business,36773,2019-12-30
2095,4626,Checking,81123,2015-09-17
2096,1379,Business,34135,2016-01-10
2097,2682,Checking,78672,2024-10-01
2098,2359,Business,76688,2020-04-23
2099,621,Checking,97318,2022-11-10
2100,3829,Business,90879,2025-02-28
2101,4117,Business,13868,2022-08-03
2102,4677,Checking,31260,2022-10-04
2103,753,Savings,40844,2024-09-24
2104,3769,Savings,85784,2015-12-31
2105,4342,Savings,89661,2017-10-05
2106,2234,Savings,82387,2017-06-27
2107,2703,Savings,96491,2015-11-26
2108,1377,Checking,78063,2020-07-15
2109,4308,Business,40506,2015-12-31
2110,284,Savings,27335,2022-06-26
2111,4762,Checking,79328,2018-09-02
2112,4718,Savings,93448,2018-12-27
2113,1304,Savings,75270,2015-12-11
2114,2936,Savings,31470,2018-06-15
2115,2586,Business,2491,2021-12-16
2116,1700,Savings,97160,2020-07-17
2117,4786,Savings,46334,2018-04-02
2118,4953,Savings,2477,2021-05-24
2119,1183,Savings,73360,2016-02-11
2120,2277,Savings,32111,2018-05-03
2121,2553,Checking,73885,2025-02-04
2122,2544,Checking,97072,2021-06-17
2123,2828,Checking,67137,2020-11-21
2124,2073,Business,80653,2016-09-25
2125,1031,Business,13895,2015-11-12
2126,4408,Business,69739,2019-05-13
2127,3801,Checking,92371,2020-11-25
2128,3614,Savings,80275,2021-04-27
2129,2172,Savings,61563,2017-11-02
2130,4644,Business,36547,2017-01-29
2131,2033,Savings,3654,2021-10-22
2132,3289,Business,60952,2017-07-07
2133,4744,Business,62475,2016-02-17
2134,4239,Savings,60499,2015-11-16
2135,118,Business,80061,2016-12-23
2136,2464,Savings,77260,2019-07-31
2137,4428,Business,42213,2017-06-12
2138,2883,Business,10267,2021-08-14
2139,2893,Business,80820,2024-11-12
2140,2412,Business,28193,2023-02-22
2141,2042,Checking,23825,2018-02-28
2142,3312,Business,65145,2020-11-19
2143,294,Savings,65873,2024-12-04
2144,4366,Checking,82394,2020-05-25
2145,4823,Business,10765,2020-12-08
2146,4105,Checking,60957,2024-07-19
2147,2635,Checking,5362,2017-08-28
2148,3173,Checking,26910,2024-01-26
2149,2683,Business,97592,2021-02-11
2150,3706,Checking,33349,2016-01-25
2151,2143,Savings,39825,2023-07-02
2152,1515,Business,532,2021-03-19
2153,4254,Savings,67523,2016-10-13
2154,2861,Savings,27665,2021-10-25
2155,2239,Business,10545,2022-03-04
2156,3284,Business,92438,2024-03-05
2157,1061,Business,94851,2022-05-02
2158,2786,Checking,20879,2017-03-30
2159,3519,Checking,59435,2019-01-30
2160,3412,Savings,7120,2024-02-29
2161,2436,Savings,86665,2020-03-30
2162,3124,Business,48169,2018-11-02
2163,3873,Checking,22087,2024-08-31
2164,2973,Checking,56957,2025-03-26
2165,1622,Business,10322,2017-02-07
2166,947,Business,93367,2023-08-01
2167,1271,Checking,64986,2021-02-13
2168,1557,Savings,17800,2024-11-28
2169,403,Savings,7764,2024-12-23
2170,3467,Checking,99213,2017-07-20
2171,4910,Savings,35098,2023-10-28
2172,1481,Savings,53641,2020-12-30
2173,281,Business,85478,2025-04-25
2174,2124,Savings,3963,2021-08-27
2175,1131,Business,31615,2017-09-11
2176,416,Savings,53293,2022-03-22
2177,2945,Savings,22216,2023-03-15
2178,3691,Checking,35292,2024-09-04
2179,234,Checking,3450,2022-05-01
2180,3276,Business,22736,2020-08-18
2181,3428,Savings,93124,2015-07-04
2182,2203,Business,67221,2022-06-06
2183,3066,Checking,75144,2024-11-25
2184,2030,Business,97085,2016-05-03
2185,4720,Savings,76968,2020-06-15
2186,3432,Business,6104,2020-03-20
2187,426,Business,16252,2018-01-30
2188,2567,Savings,75351,2019-05-07
2189,2836,Savings,52087,2020-09-25
2190,2814,Business,54973,2015-08-29
2191,1662,Savings,69403,2024-02-09
2192,4058,Business,17022,2024-03-30
2193,3234,Savings,35133,2018-05-25
2194,3639,Checking,13048,2019-04-22
2195,2798,Business,55120,2015-08-21
2196,4371,Savings,42523,2015-08-27
2197,2533,Checking,31848,2025-04-26
2198,173,Checking,1922,2022-06-12
2199,1596,Business,98080,2023-08-02
2200,4805,Savings,50676,2015-11-23
2201,3213,Business,64739,2015-09-03
2202,1854,Business,11403,2018-07-05
2203,734,Business,98172,2023-07-29
2204,723,Business,85767,2024-12-05
2205,2427,Business,31061,2019-07-29
2206,3947,Business,52994,2018-12-27
2207,1890,Checking,73292,2017-04-28
